true	low	high
19.931146000000005	8.93726	21.0411
23.565425	12.6382	29.4997
17.514538	5.31463	23.931
28.742568000000006	26.8429	39.9815
9.627209	3.98496	22.2523
17.806135	7.63198	32.4457
28.429148000000005	26.4621	39.4562
17.382788	4.38572	19.8263
22.311590000000006	13.7352	27.792
14.468703000000007	3.8196	15.9044
19.932263000000006	8.11198	20.4793
8.804030000000006	6.0444	17.2892
27.355262000000007	21.3949	33.9796
11.819996000000007	1.13016	11.747
15.509551000000007	5.16324	19.7975
26.811192000000005	15.9444	28.8716
11.695990000000007	9.37628	20.3678
6.658542000000007	5.7443	15.1655
14.046580000000008	11.0483	22.2916
26.048601000000005	12.2709	24.1323
23.143286000000007	7.50958	18.8032
15.950232000000007	4.91303	16.3908
28.098277000000003	23.5274	35.7048
23.673216000000004	18.1315	30.6599
5.607736000000007	8.03692	17.65
20.526515000000007	12.4115	23.2935
14.325096000000007	8.33769	18.5399
5.188381000000007	7.0454	17.0486
23.375961000000004	14.8846	26.5555
21.433781000000003	9.00877	20.8403
11.388825	4.93189	15.4852
28.120191000000005	24.6336	36.9234
23.346088000000005	20.7667	33.1083
22.515019000000006	15.6831	26.5539
10.424970000000007	7.68491	15.6348
2.964960000000007	6.46682	14.3356
18.599594000000007	9.11729	17.3477
7.075775000000007	2.02376	11.7256
15.700003000000008	6.38143	15.0945
19.072229000000007	10.8655	19.5279
14.135642000000008	5.54233	16.1181
19.265777000000007	14.1117	24.0889
8.788168000000008	8.6766	19.6066
23.820708000000007	23.0756	35.49
15.795690000000008	13.7669	32.438
28.318603000000007	26.0947	39.0003
5.5837770000000075	7.56333	20.0591
15.948832000000007	12.8255	26.2943
24.920635000000008	17.3936	32.0196
3.8754620000000073	5.12645	17.7915
11.135644000000008	11.0049	23.93
1.723860000000007	6.9435	19.6572
33.232711	41.8379	54.0864
26.023001	19.9285	52.1874
TreeId	numCalib	numCons	balanced	old_biased	correlation	rmsd	cor_bls	rmsd_bls	num_nodes	numInHPD	fracInHPD	percent0	percent25	percent50	percents75	percent100
cons_BD_UGAMr	10	5	y	y	0.7810915966711865	6.883412313286621	0.1399536796456838	5.462750350750693	101	72.0	71.2871287128713	7.300330000000001	11.041876	12.590751999999998	13.986932000000001	19.56782
true	low	high
16.835444000000006	6.88995	24.6896
17.308248000000003	9.96656	30.998
17.016034	7.72107	26.2382
5.146036	4.89385	19.4632
24.882282000000007	12.8565	40.7507
27.260672000000003	15.1634	47.6635
20.848696000000004	11.0336	38.6705
16.099154000000006	8.8239	31.041
34.144794000000005	46.0853	53.6862
31.026314000000003	29.8773	42.2282
26.986063	11.0532	35.6011
23.960368	3.28015	13.1938
9.261154	2.24468	10.076
25.692579	4.98225	19.2902
26.835035	6.33341	24.7789
29.601977	29.1745	41.4453
31.597717	31.6668	43.9888
32.623328	34.7436	46.7666
5.92134	3.14354	18.8737
25.814195	7.05289	28.5832
32.321215	12.2773	39.4087
11.455508000000007	3.37185	13.9331
15.263561000000006	7.00636	20.5488
30.051655	7.25511	26.0885
33.124211	38.282	49.8942
22.083704	2.15355	22.6227
22.745726	5.05682	32.1866
31.415123	15.4446	45.6359
11.575354	3.97158	16.3075
2.606859	1.11801	9.47511
14.969955	7.05562	24.4212
16.597095	8.69638	30.0726
21.549352	10.6679	37.112
33.325475000000004	42.5917	52.0784
34.485179	48.8944	54.0769
45.116815	50.5138	54.1399
24.597106000000007	0.927103	17.9857
25.938855000000007	10.3098	33.2094
16.833835000000008	6.94889	28.1808
27.949709000000002	26.1089	38.8436
21.829585000000005	20.3369	32.3865
8.106679000000007	2.38404	11.975
21.812298000000006	19.682	31.4999
19.715911000000002	15.9267	26.3672
9.271357	4.11117	15.4572
11.932172	6.18019	18.22
19.543022	13.8784	23.0958
19.931146000000005	18.09	29.5191
23.565425	22.5933	35.0889
17.514538	6.59329	29.7185
28.742568000000006	28.267	40.7043
9.627209	3.88153	26.1216
17.806135	7.69461	33.1782
28.429148000000005	27.5853	39.7977
17.382788	3.71866	17.7449
22.311590000000006	12.0191	23.5842
14.468703000000007	3.67317	14.2137
19.932263000000006	8.06823	17.562
8.804030000000006	5.85076	15.2356
27.355262000000007	21.3006	33.7825
11.819996000000007	1.0848	9.99593
15.509551000000007	4.42827	17.1302
26.811192000000005	15.804	28.1548
11.695990000000007	9.83107	20.0871
6.658542000000007	6.29145	14.7006
14.046580000000008	11.0983	21.8128
26.048601000000005	12.3995	23.6608
23.143286000000007	8.18408	19.0942
15.950232000000007	4.6466	16.0814
28.098277000000003	23.6828	35.3852
23.673216000000004	18.5617	29.8759
5.607736000000007	7.52106	16.0486
20.526515000000007	12.0761	22.0752
14.325096000000007	7.41794	14.6608
5.188381000000007	6.14147	13.385
23.375961000000004	14.7941	25.2204
21.433781000000003	9.69218	20.7604
11.388825	4.77695	14.5776
28.120191000000005	25.0199	36.9352
23.346088000000005	20.3135	32.6114
22.515019000000006	15.6198	25.7563
10.424970000000007	7.69882	15.0004
2.964960000000007	6.51242	13.8917
18.599594000000007	9.01938	16.3239
7.075775000000007	2.2764	11.3814
15.700003000000008	6.14939	14.2231
19.072229000000007	10.4345	18.1918
14.135642000000008	6.28421	15.4524
19.265777000000007	13.5287	22.3137
8.788168000000008	8.04982	17.7583
23.820708000000007	23.0729	34.9729
15.795690000000008	12.0037	31.862
28.318603000000007	27.0316	39.1265
5.5837770000000075	7.33293	20.0065
15.948832000000007	13.3387	27.2145
24.920635000000008	18.5171	33.037
3.8754620000000073	4.94133	17.5477
11.135644000000008	10.5192	24.0644
1.723860000000007	7.35748	19.8616
33.232711	42.9719	54.0054
26.023001	17.8997	52.1669
TreeId	numCalib	numCons	balanced	old_biased	correlation	rmsd	cor_bls	rmsd_bls	num_nodes	numInHPD	fracInHPD	percent0	percent25	percent50	percents75	percent100
cons_BD_UGAMr	10	10	y	y	0.8025715192339046	6.656392913087187	0.20628586918518857	5.369732889390369	101	73.0	72.27722772277228	7.24286	10.184312	12.014908	13.542991999999998	21.468674
true	low	high
16.835444000000006	6.86606	22.8386
17.308248000000003	10.6105	27.5094
17.016034	7.31055	22.1767
5.146036	4.13392	13.0195
24.882282000000007	11.9358	37.7296
27.260672000000003	15.2025	48.0311
20.848696000000004	10.5409	38.8336
16.099154000000006	8.11782	28.2411
34.144794000000005	45.532	53.6049
31.026314000000003	29.8068	41.9799
26.986063	25.5405	38.4998
23.960368	19.2311	31.1646
9.261154	2.77421	12.307
25.692579	20.8754	33.4645
26.835035	22.1413	34.942
29.601977	28.5407	40.9808
31.597717	30.916	43.3789
32.623328	33.8826	46.0959
5.92134	3.20691	19.4502
25.814195	6.54872	28.9664
32.321215	12.3635	38.5672
11.455508000000007	4.23249	15.3613
15.263561000000006	6.96732	20.3904
30.051655	7.89616	26.9729
33.124211	37.2858	49.0439
22.083704	2.34413	14.4756
22.745726	4.82154	19.772
31.415123	11.7497	43.0853
11.575354	3.81306	15.7176
2.606859	0.998849	9.79205
14.969955	6.33162	24.4404
16.597095	7.33398	29.3666
21.549352	9.25768	35.3543
33.325475000000004	41.8174	52.0592
34.485179	48.4367	54.1007
45.116815	49.933	54.1396
24.597106000000007	0.770537	18.0687
25.938855000000007	8.93412	31.8843
16.833835000000008	5.39811	24.8483
27.949709000000002	25.1616	38.3841
21.829585000000005	18.9616	30.6818
8.106679000000007	2.37788	11.2343
21.812298000000006	18.386	29.6462
19.715911000000002	15.1176	24.8226
9.271357	7.09509	16.3689
11.932172	8.17874	18.0995
19.543022	13.5624	22.4305
19.931146000000005	16.9987	27.7022
23.565425	22.0754	34.5337
17.514538	5.23966	28.9552
28.742568000000006	27.6929	40.152
9.627209	3.47412	22.9566
17.806135	6.99223	32.0893
28.429148000000005	26.8142	39.4157
17.382788	3.35435	17.3269
22.311590000000006	11.5524	23.133
14.468703000000007	3.41794	14.0304
19.932263000000006	7.59853	17.366
8.804030000000006	5.24816	14.656
27.355262000000007	20.525	32.9363
11.819996000000007	0.925397	9.1405
15.509551000000007	4.32118	15.9704
26.811192000000005	15.2533	27.673
11.695990000000007	8.90038	18.9595
6.658542000000007	5.09687	13.9517
14.046580000000008	10.641	21.2053
26.048601000000005	11.7608	22.6899
23.143286000000007	8.11118	18.9453
15.950232000000007	5.01512	15.1766
28.098277000000003	22.4476	34.6778
23.673216000000004	17.9809	29.891
5.607736000000007	7.334	16.2017
20.526515000000007	11.8882	22.403
14.325096000000007	7.60237	14.4691
5.188381000000007	6.2008	13.1714
23.375961000000004	14.4356	25.5518
21.433781000000003	8.75715	20.2242
11.388825	4.48905	14.5668
28.120191000000005	23.9735	36.2562
23.346088000000005	20.385	31.9557
22.515019000000006	15.6403	25.7353
10.424970000000007	7.687	14.8039
2.964960000000007	6.68171	13.5712
18.599594000000007	9.26772	16.4798
7.075775000000007	6.74263	13.9297
15.700003000000008	7.99809	15.0893
19.072229000000007	10.4745	18.0344
14.135642000000008	5.86865	15.4664
19.265777000000007	12.9508	21.4929
8.788168000000008	7.65638	17.5088
23.820708000000007	22.393	34.4585
15.795690000000008	10.7937	31.2626
28.318603000000007	26.2818	38.7432
5.5837770000000075	5.37174	12.3937
15.948832000000007	10.9051	24.517
24.920635000000008	15.8532	31.7517
3.8754620000000073	4.45628	15.0658
11.135644000000008	9.7	22.0925
1.723860000000007	6.10046	17.3528
33.232711	42.0167	54.0328
26.023001	18.3055	52.9
TreeId	numCalib	numCons	balanced	old_biased	correlation	rmsd	cor_bls	rmsd_bls	num_nodes	numInHPD	fracInHPD	percent0	percent25	percent50	percents75	percent100
cons_BD_UGAMr	10	15	y	y	0.8371028155768032	6.102455070641242	0.3052368217105921	5.205723808055227	101	74.0	73.26732673267327	6.86673	9.793452	11.757067999999999	12.462600000000002	19.463106000000003
